21,22250,Gannawarra,1027
21,22310,Glen Eira,12315
21,22410,Glenelg,1056
21,22490,Golden Plains,1727
21,22620,Greater Bendigo,4429
21,22670,Greater Dandenong,14462
21,22750,Greater Geelong,8563
21,22830,Greater Shepparton,2961
21,22910,Hepburn,1617
21,22980,Hindmarsh,778
21,23110,Hobsons Bay,16106
21,23190,Horsham,2467
21,23270,Hume,14261
21,23350,Indigo,1256
21,23430,Kingston,12567
21,23670,Knox,13641
21,23810,Latrobe,3718
21,23940,Loddon,548
21,24130,Macedon Ranges,3390
21,24210,Manningham,11886
21,24250,Mansfield,1088
21,24330,Maribyrnong,11839
21,24410,Maroondah,12606
21,24600,Melbourne,15156
21,24650,Melton,9919
21,24780,Mildura,2714
21,24850,Mitchell,4910
21,24900,Moira,1474
21,24970,Monash,19023
21,25060,Moonee Valley,13630
21,25150,Moorabool,5244
21,25250,Moreland,11555
21,25340,Mornington Peninsula,5040
21,25430,Mount Alexander,2144
21,25490,Moyne,1107
21,25620,Murrindindi,961
21,25710,Nillumbik,7508
21,25810,Northern Grampians,756
21,25900,Port Phillip,14045
21,25990,Pyrenees,825
21,26080,Queenscliffe,2212
21,26170,South Gippsland,1536
21,26260,Southern Grampians,572
21,26350,Stonnington,15139
21,26430,Strathbogie,1674
21,26490,Surf Coast,2564
21,26610,Swan Hill,1506
21,26670,Towong,383
21,26700,Wangaratta,2855
21,26730,Warrnambool,5170
21,26810,Wellington,1919
21,26890,West Wimmera,404
21,26980,Whitehorse,16071
21,27070,Whittlesea,14118
21,27170,Wodonga,6263
21,27260,Wyndham,14347
21,27350,Yarra,15442
21,27450,Yarra Ranges,5231
21,27630,Yarriambiack,325
21,29399,Unincorporated Vic,
22,20110,Alpine,20
22,20260,Ararat,860
22,20570,Ballarat,560
22,20660,Banyule,170
22,20740,Bass Coast,80
22,20830,Baw Baw,80
22,20910,Bayside,560
22,21010,Benalla,10
22,21110,Boroondara,20
22,21180,Brimbank,950
22,21270,Buloke,80
22,21370,Campaspe,140
22,21450,Cardinia,180
22,21610,Casey,640
22,21670,Central Goldfields,210
22,21750,Colac-Otway,100
22,21830,Corangamite,60
22,21890,Darebin,170
22,22110,East Gippsland,10
22,22170,Frankston,240
22,22250,Gannawarra,460
22,22310,Glen Eira,1300
22,22410,Glenelg,180
22,22490,Golden Plains,320
22,22620,Greater Bendigo,110
22,22670,Greater Dandenong,950
22,22750,Greater Geelong,440
22,22830,Greater Shepparton,940
22,22910,Hepburn,110
22,22980,Hindmarsh,730
22,23110,Hobsons Bay,1300
22,23190,Horsham,170
22,23270,Hume,5200
22,23350,Indigo,70
22,23430,Kingston,220
22,23670,Knox,910
22,23810,Latrobe,100
22,23940,Loddon,120
22,24130,Macedon Ranges,140
22,24210,Manningham,350
22,24250,Mansfield,180
22,24330,Maribyrnong,1000
22,24410,Maroondah,260
22,24600,Melbourne,1100
22,24650,Melton,1100
22,24780,Mildura,80
22,24850,Mitchell,170
22,24900,Moira,250
22,24970,Monash,670
22,25060,Moonee Valley,180
22,25150,Moorabool,2500
22,25250,Moreland,130
22,25340,Mornington Peninsula,110
22,25430,Mount Alexander,170
22,25490,Moyne,250
22,25620,Murrindindi,240
22,25710,Nillumbik,440
22,25810,Northern Grampians,70
22,25900,Port Phillip,1100
22,25990,Pyrenees,10
22,26080,Queenscliffe,180
22,26170,South Gippsland,30
22,26260,Southern Grampians,50
22,26350,Stonnington,200
22,26430,Strathbogie,200
22,26490,Surf Coast,30
22,26610,Swan Hill,30
22,26670,Towong,20
22,26700,Wangaratta,100
22,26730,Warrnambool,160
22,26810,Wellington,780
22,26890,West Wimmera,10
22,26980,Whitehorse,1700
22,27070,Whittlesea,110
22,27170,Wodonga,310
22,27260,Wyndham,6500
22,27350,Yarra,150
22,27450,Yarra Ranges,630
22,27630,Yarriambiack,60
22,29399,Unincorporated Vic,
23,20110,Alpine,2040
23,20260,Ararat,
23,20570,Ballarat,408
23,20660,Banyule,
23,20740,Bass Coast,1670
23,20830,Baw Baw,960
23,20910,Bayside,390
23,21010,Benalla,901
23,21110,Boroondara,390
23,21180,Brimbank,854
23,21270,Buloke,1310
23,21370,Campaspe,2534
23,21450,Cardinia,2340
23,21610,Casey,1664
23,21670,Central Goldfields,
23,21750,Colac-Otway,624
23,21830,Corangamite,312
23,21890,Darebin,780
23,22110,East Gippsland,6640
23,22170,Frankston,780
23,22250,Gannawarra,3930
23,22310,Glen Eira,780
23,22410,Glenelg,1220
23,22490,Golden Plains,2325
23,22620,Greater Bendigo,2040
23,22670,Greater Dandenong,1950
23,22750,Greater Geelong,2874
23,22830,Greater Shepparton,3264
23,22910,Hepburn,816
23,22980,Hindmarsh,
23,23110,Hobsons Bay,427
23,23190,Horsham,1310
23,23270,Hume,2989
23,23350,Indigo,1780
23,23430,Kingston,5964
23,23670,Knox,780
23,23810,Latrobe,963
23,23940,Loddon,14152
23,24130,Macedon Ranges,2486
23,24210,Manningham,1170
23,24250,Mansfield,408
23,24330,Maribyrnong,
23,24410,Maroondah,780
23,24600,Melbourne,3374
23,24650,Melton,2562
23,24780,Mildura,21585
23,24850,Mitchell,2078
23,24900,Moira,13090
23,24970,Monash,4290
23,25060,Moonee Valley,2639
23,25150,Moorabool,5342
23,25250,Moreland,6713
23,25340,Mornington Peninsula,10140
23,25430,Mount Alexander,5304
23,25490,Moyne,2407
23,25620,Murrindindi,2448
23,25710,Nillumbik,4791
23,25810,Northern Grampians,1632
23,25900,Port Phillip,3414
23,25990,Pyrenees,5893
23,26080,Queenscliffe,208
23,26170,South Gippsland,5918
23,26260,Southern Grampians,3787
23,26350,Stonnington,5136
23,26430,Strathbogie,6936
23,26490,Surf Coast,1998
23,26610,Swan Hill,27510
23,26670,Towong,5917
23,26700,Wangaratta,6972
23,26730,Warrnambool,905
23,26810,Wellington,15981
23,26890,West Wimmera,13626
23,26980,Whitehorse,7800
23,27070,Whittlesea,9230
23,27170,Wodonga,3004
23,27260,Wyndham,5532
23,27350,Yarra,8502
23,27450,Yarra Ranges,16434
23,27630,Yarriambiack,23000
24,20110,Alpine,3463
24,20260,Ararat,
24,20570,Ballarat,3463
24,20660,Banyule,
24,20740,Bass Coast,1974
24,20830,Baw Baw,2404
24,20910,Bayside,1974
